Date,Demand,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_28
2010-08-18,0,2,18,8,3,33,0,8.0,174.0,131.0,215.0,98.28571428571429,115.07142857142857,111.60714285714286
2010-08-19,0,3,19,8,3,33,0,0.0,66.0,330.0,78.0,73.42857142857143,105.71428571428571,103.92857142857143
2010-08-20,9,4,20,8,3,33,0,0.0,131.0,60.0,313.0,64.0,82.14285714285714,101.14285714285714
2010-08-21,0,5,21,8,3,33,1,9.0,0.0,0.0,0.0,46.57142857142857,78.5,90.28571428571429
2010-08-22,1,6,22,8,3,33,1,0.0,138.0,18.0,103.0,46.57142857142857,78.5,90.28571428571429
2010-08-23,0,0,23,8,3,34,0,1.0,171.0,21.0,75.0,27.0,77.28571428571429,86.64285714285714
2010-08-24,1,1,24,8,3,34,0,0.0,8.0,363.0,32.0,2.5714285714285716,75.78571428571429,83.96428571428571
2010-08-25,0,2,25,8,3,34,0,1.0,0.0,174.0,77.0,1.5714285714285714,49.92857142857143,82.85714285714286
2010-08-26,0,3,26,8,3,34,0,0.0,0.0,66.0,342.0,1.5714285714285714,37.5,80.10714285714286
2010-08-27,0,4,27,8,3,34,0,0.0,9.0,131.0,40.0,1.5714285714285714,32.785714285714285,67.89285714285714
2010-08-28,0,5,28,8,3,34,1,0.0,0.0,0.0,0.0,0.2857142857142857,23.428571428571427,66.46428571428571
2010-08-29,0,6,29,8,3,34,1,0.0,1.0,138.0,52.0,0.2857142857142857,23.428571428571427,66.46428571428571
2010-08-30,0,0,30,8,3,35,0,0.0,0.0,171.0,93.0,0.14285714285714285,13.571428571428571,64.60714285714286
2010-08-31,0,1,31,8,3,35,0,0.0,1.0,8.0,94.0,0.14285714285714285,1.3571428571428572,61.285714285714285
2010-09-01,0,2,1,9,3,35,0,0.0,0.0,0.0,131.0,0.0,0.7857142857142857,57.92857142857143
2010-09-02,683,3,2,9,3,35,0,0.0,0.0,0.0,330.0,0.0,0.7857142857142857,53.25
2010-09-03,1132,4,3,9,3,35,0,683.0,0.0,9.0,60.0,97.57142857142857,49.57142857142857,65.85714285714286
2010-09-04,0,5,4,9,3,35,1,1132.0,0.0,0.0,0.0,259.2857142857143,129.78571428571428,104.14285714285714
2010-09-05,64,6,5,9,3,35,1,0.0,0.0,1.0,18.0,259.2857142857143,129.78571428571428,104.14285714285714
2010-09-06,392,0,6,9,3,36,0,64.0,0.0,0.0,21.0,268.42857142857144,134.28571428571428,105.78571428571429
2010-09-07,453,1,7,9,3,36,0,392.0,0.0,1.0,363.0,324.42857142857144,162.28571428571428,119.03571428571429
2010-09-08,133,2,8,9,3,36,0,453.0,0.0,0.0,174.0,389.14285714285717,194.57142857142858,122.25
2010-09-09,57,3,9,9,3,36,0,133.0,683.0,0.0,66.0,408.14285714285717,204.07142857142858,120.78571428571429
2010-09-10,256,4,10,9,3,36,0,57.0,1132.0,0.0,131.0,318.7142857142857,208.14285714285714,120.46428571428571
2010-09-11,0,5,11,9,3,36,1,256.0,0.0,0.0,0.0,193.57142857142858,226.42857142857142,124.92857142857143
2010-09-12,22,6,12,9,3,36,1,0.0,64.0,0.0,138.0,193.57142857142858,226.42857142857142,124.92857142857143
2010-09-13,142,0,13,9,3,37,0,22.0,392.0,0.0,171.0,187.57142857142858,228.0,120.78571428571429
2010-09-14,191,1,14,9,3,37,0,142.0,453.0,0.0,8.0,151.85714285714286,238.14285714285714,119.75
2010-09-15,275,2,15,9,3,37,0,191.0,133.0,0.0,0.0,114.42857142857143,251.78571428571428,126.28571428571429
2010-09-16,220,3,16,9,3,37,0,275.0,57.0,683.0,0.0,134.71428571428572,271.42857142857144,136.10714285714286
2010-09-17,131,4,17,9,3,37,0,220.0,256.0,1132.0,9.0,158.0,238.35714285714286,143.96428571428572
2010-09-18,0,5,18,9,3,37,1,131.0,0.0,0.0,0.0,140.14285714285714,166.85714285714286,148.32142857142858
2010-09-19,159,6,19,9,3,37,1,0.0,22.0,64.0,1.0,140.14285714285714,166.85714285714286,148.32142857142858
2010-09-20,220,0,20,9,3,38,0,159.0,142.0,392.0,0.0,159.71428571428572,173.64285714285714,153.96428571428572
2010-09-21,770,1,21,9,3,38,0,220.0,191.0,453.0,1.0,170.85714285714286,161.35714285714286,161.82142857142858
2010-09-22,59,2,22,9,3,38,0,770.0,275.0,133.0,0.0,253.57142857142858,184.0,189.28571428571428
2010-09-23,21,3,23,9,3,38,0,59.0,220.0,57.0,0.0,222.71428571428572,178.71428571428572,191.39285714285714
2010-09-24,275,4,24,9,3,38,0,21.0,131.0,256.0,0.0,194.28571428571428,176.14285714285714,192.14285714285714
2010-09-25,0,5,25,9,3,38,1,275.0,0.0,0.0,0.0,214.85714285714286,177.5,201.96428571428572
2010-09-26,36,6,26,9,3,38,1,0.0,159.0,22.0,0.0,214.85714285714286,177.5,201.96428571428572
2010-09-27,241,0,27,9,3,39,0,36.0,220.0,142.0,0.0,197.28571428571428,178.5,203.25
2010-09-28,162,1,28,9,3,39,0,241.0,770.0,191.0,0.0,200.28571428571428,185.57142857142858,211.85714285714286
2010-09-29,464,2,29,9,3,39,0,162.0,59.0,275.0,0.0,113.42857142857143,183.5,217.64285714285714
2010-09-30,465,3,30,9,3,39,0,464.0,21.0,220.0,683.0,171.28571428571428,197.0,234.21428571428572
2010-10-01,156,4,1,10,4,39,0,465.0,275.0,131.0,1132.0,234.71428571428572,214.5,226.42857142857142
2010-10-02,0,5,2,10,4,39,1,156.0,0.0,0.0,0.0,217.71428571428572,216.28571428571428,191.57142857142858
2010-10-03,109,6,3,10,4,39,1,0.0,36.0,159.0,64.0,217.71428571428572,216.28571428571428,191.57142857142858
2010-10-04,221,0,4,10,4,40,0,109.0,241.0,220.0,392.0,228.14285714285714,212.71428571428572,193.17857142857142
2010-10-05,316,1,5,10,4,40,0,221.0,162.0,770.0,453.0,225.28571428571428,212.78571428571428,187.07142857142858
2010-10-06,63,2,6,10,4,40,0,316.0,464.0,59.0,133.0,247.28571428571428,180.35714285714286,182.17857142857142
2010-10-07,184,3,7,10,4,40,0,63.0,465.0,21.0,57.0,190.0,180.64285714285714,179.67857142857142
2010-10-08,134,4,8,10,4,40,0,184.0,156.0,275.0,256.0,149.85714285714286,192.28571428571428,184.21428571428572
2010-10-09,0,5,9,10,4,40,1,134.0,0.0,0.0,0.0,146.71428571428572,182.21428571428572,179.85714285714286
2010-10-10,38,6,10,10,4,40,1,0.0,109.0,36.0,22.0,146.71428571428572,182.21428571428572,179.85714285714286
2010-10-11,576,0,11,10,4,41,0,38.0,221.0,241.0,142.0,136.57142857142858,182.35714285714286,180.42857142857142
2010-10-12,486,1,12,10,4,41,0,576.0,316.0,162.0,191.0,187.28571428571428,206.28571428571428,195.92857142857142
2010-10-13,381,2,13,10,4,41,0,486.0,63.0,464.0,275.0,211.57142857142858,229.42857142857142,206.46428571428572
2010-10-14,180,3,14,10,4,41,0,381.0,184.0,465.0,220.0,257.0,223.5,210.25
2010-10-15,187,4,15,10,4,41,0,180.0,134.0,156.0,131.0,256.42857142857144,203.14285714285714,208.82142857142858
2010-10-16,0,5,16,10,4,41,1,187.0,0.0,0.0,0.0,264.0,205.35714285714286,210.82142857142858
2010-10-17,46,6,17,10,4,41,1,0.0,38.0,109.0,159.0,264.0,205.35714285714286,210.82142857142858
2010-10-18,249,0,18,10,4,42,0,46.0,576.0,221.0,220.0,265.14285714285717,200.85714285714286,206.78571428571428
2010-10-19,151,1,19,10,4,42,0,249.0,486.0,316.0,770.0,218.42857142857142,202.85714285714286,207.82142857142858
2010-10-20,44,2,20,10,4,42,0,151.0,381.0,63.0,59.0,170.57142857142858,191.07142857142858,185.71428571428572
2010-10-21,46,3,21,10,4,42,0,44.0,180.0,184.0,21.0,122.42857142857143,189.71428571428572,185.17857142857142
2010-10-22,222,4,22,10,4,42,0,46.0,187.0,134.0,275.0,103.28571428571429,179.85714285714286,186.07142857142858
2010-10-23,0,5,23,10,4,42,1,222.0,0.0,0.0,0.0,108.28571428571429,186.14285714285714,184.17857142857142
2010-10-24,73,6,24,10,4,42,1,0.0,46.0,38.0,36.0,108.28571428571429,186.14285714285714,184.17857142857142
2010-10-25,75,0,25,10,4,43,0,73.0,249.0,576.0,241.0,112.14285714285714,188.64285714285714,185.5
2010-10-26,148,1,26,10,4,43,0,75.0,151.0,486.0,162.0,87.28571428571429,152.85714285714286,179.57142857142858
2010-10-27,62,2,27,10,4,43,0,148.0,44.0,381.0,464.0,86.85714285714286,128.71428571428572,179.07142857142858
2010-10-28,75,3,28,10,4,43,0,62.0,46.0,180.0,465.0,89.42857142857143,105.92857142857143,164.71428571428572
2010-10-29,113,4,29,10,4,43,0,75.0,222.0,187.0,156.0,93.57142857142857,98.42857142857143,150.78571428571428
2010-10-30,0,5,30,10,4,43,1,113.0,0.0,0.0,0.0,78.0,93.14285714285714,149.25
2010-10-31,42,6,31,10,4,43,1,0.0,73.0,46.0,109.0,78.0,93.14285714285714,149.25
2010-11-01,42,0,1,11,4,44,0,42.0,75.0,249.0,221.0,73.57142857142857,92.85714285714286,146.85714285714286
2010-11-02,214,1,2,11,4,44,0,42.0,148.0,151.0,316.0,68.85714285714286,78.07142857142857,140.46428571428572
2010-11-03,159,2,3,11,4,44,0,214.0,62.0,44.0,63.0,78.28571428571429,82.57142857142857,136.82142857142858
2010-11-04,158,3,4,11,4,44,0,159.0,75.0,46.0,184.0,92.14285714285714,90.78571428571429,140.25
2010-11-05,172,4,5,11,4,44,0,158.0,113.0,222.0,134.0,104.0,98.78571428571429,139.32142857142858
2010-11-06,0,5,6,11,4,44,1,172.0,0.0,0.0,0.0,112.42857142857143,95.21428571428571,140.67857142857142
2010-11-07,48,6,7,11,4,44,1,0.0,42.0,73.0,38.0,112.42857142857143,95.21428571428571,140.67857142857142
2010-11-08,56,0,8,11,4,45,0,48.0,42.0,75.0,576.0,113.28571428571429,93.42857142857143,141.03571428571428
2010-11-09,452,1,9,11,4,45,0,56.0,214.0,148.0,486.0,115.28571428571429,92.07142857142857,122.46428571428571
2010-11-10,146,2,10,11,4,45,0,452.0,159.0,62.0,381.0,149.28571428571428,113.78571428571429,121.25
2010-11-11,1343,3,11,11,4,45,0,146.0,158.0,75.0,180.0,147.42857142857142,119.78571428571429,112.85714285714286
2010-11-12,99,4,12,11,4,45,0,1343.0,172.0,113.0,187.0,316.7142857142857,210.35714285714286,154.39285714285714
2010-11-13,0,5,13,11,4,45,1,99.0,0.0,0.0,0.0,306.2857142857143,209.35714285714286,151.25
2010-11-14,30,6,14,11,4,45,1,0.0,48.0,42.0,46.0,306.2857142857143,209.35714285714286,151.25
2010-11-15,411,0,15,11,4,46,0,30.0,56.0,42.0,249.0,303.7142857142857,208.5,150.67857142857142
2010-11-16,257,1,16,11,4,46,0,411.0,452.0,214.0,151.0,354.42857142857144,234.85714285714286,156.46428571428572
2010-11-17,78,2,17,11,4,46,0,257.0,146.0,159.0,44.0,326.57142857142856,237.92857142857142,160.25
2010-11-18,304,3,18,11,4,46,0,78.0,1343.0,158.0,46.0,316.85714285714283,232.14285714285714,161.46428571428572
2010-11-19,95,4,19,11,4,46,0,304.0,99.0,172.0,222.0,168.42857142857142,242.57142857142858,170.67857142857142
2010-11-20,0,5,20,11,4,46,1,95.0,0.0,0.0,0.0,167.85714285714286,237.07142857142858,166.14285714285714
2010-11-21,70,6,21,11,4,46,1,0.0,30.0,48.0,73.0,167.85714285714286,237.07142857142858,166.14285714285714
2010-11-22,253,0,22,11,4,47,0,70.0,411.0,56.0,75.0,173.57142857142858,238.64285714285714,166.03571428571428
2010-11-23,165,1,23,11,4,47,0,253.0,257.0,452.0,148.0,151.0,252.71428571428572,172.39285714285714
2010-11-24,230,2,24,11,4,47,0,165.0,78.0,146.0,62.0,137.85714285714286,232.21428571428572,173.0
2010-11-25,456,3,25,11,4,47,0,230.0,304.0,1343.0,75.0,159.57142857142858,238.21428571428572,179.0
2010-11-26,113,4,26,11,4,47,0,456.0,95.0,99.0,113.0,181.28571428571428,174.85714285714286,192.60714285714286
2010-11-27,0,5,27,11,4,47,1,113.0,0.0,0.0,0.0,183.85714285714286,175.85714285714286,192.60714285714286
2010-11-28,6,6,28,11,4,47,1,0.0,70.0,30.0,42.0,183.85714285714286,175.85714285714286,192.60714285714286
2010-11-29,260,0,29,11,4,48,0,6.0,253.0,411.0,42.0,174.71428571428572,174.14285714285714,191.32142857142858
2010-11-30,795,1,30,11,4,48,0,260.0,165.0,257.0,214.0,175.71428571428572,163.35714285714286,199.10714285714286
2010-12-01,556,2,1,12,4,48,0,795.0,230.0,78.0,159.0,265.7142857142857,201.78571428571428,219.85714285714286
2010-12-02,48,3,2,12,4,48,0,556.0,456.0,304.0,158.0,312.2857142857143,235.92857142857142,234.03571428571428
2010-12-03,49,4,3,12,4,48,0,48.0,113.0,95.0,172.0,254.0,217.64285714285714,230.10714285714286
2010-12-04,0,5,4,12,4,48,1,49.0,0.0,0.0,0.0,244.85714285714286,214.35714285714286,225.71428571428572
2010-12-05,39,6,5,12,4,48,1,0.0,6.0,70.0,48.0,244.85714285714286,214.35714285714286,225.71428571428572
2010-12-06,157,0,6,12,4,49,0,39.0,260.0,253.0,56.0,249.57142857142858,212.14285714285714,225.39285714285714
2010-12-07,343,1,7,12,4,49,0,157.0,795.0,165.0,452.0,234.85714285714286,205.28571428571428,229.0
2010-12-08,205,2,8,12,4,49,0,343.0,556.0,230.0,146.0,170.28571428571428,218.0,225.10714285714286
2010-12-09,21,3,9,12,4,49,0,205.0,48.0,456.0,1343.0,120.14285714285714,216.21428571428572,227.21428571428572
