Date,Demand,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_28
2010-08-18,262,2,18,8,3,33,0,247.0,128.0,42.0,98.0,184.57142857142858,165.5,135.85714285714286
2010-08-19,172,3,19,8,3,33,0,262.0,199.0,104.0,126.0,203.71428571428572,181.21428571428572,141.71428571428572
2010-08-20,115,4,20,8,3,33,0,172.0,156.0,92.0,390.0,199.85714285714286,186.07142857142858,143.35714285714286
2010-08-21,0,5,21,8,3,33,1,115.0,0.0,0.0,0.0,194.0,187.71428571428572,133.53571428571428
2010-08-22,385,6,22,8,3,33,1,0.0,57.0,109.0,87.0,194.0,187.71428571428572,133.53571428571428
2010-08-23,194,0,23,8,3,34,0,385.0,505.0,75.0,86.0,240.85714285714286,207.42857142857142,144.17857142857142
2010-08-24,189,1,24,8,3,34,0,194.0,247.0,603.0,69.0,196.42857142857142,215.92857142857142,148.03571428571428
2010-08-25,266,2,25,8,3,34,0,189.0,262.0,128.0,113.0,188.14285714285714,186.35714285714286,152.32142857142858
2010-08-26,301,3,26,8,3,34,0,266.0,172.0,199.0,229.0,188.71428571428572,196.21428571428572,157.78571428571428
2010-08-27,51,4,27,8,3,34,0,301.0,115.0,156.0,32.0,207.14285714285714,203.5,160.35714285714286
2010-08-28,0,5,28,8,3,34,1,51.0,0.0,0.0,0.0,198.0,196.0,161.03571428571428
2010-08-29,117,6,29,8,3,34,1,0.0,385.0,57.0,60.0,198.0,196.0,161.03571428571428
2010-08-30,0,0,30,8,3,35,0,117.0,194.0,505.0,121.0,159.71428571428572,200.28571428571428,163.07142857142858
2010-08-31,79,1,31,8,3,35,0,0.0,189.0,247.0,76.0,132.0,164.21428571428572,158.75
2010-09-01,107,2,1,9,3,35,0,79.0,266.0,262.0,42.0,116.28571428571429,152.21428571428572,158.85714285714286
2010-09-02,417,3,2,9,3,35,0,107.0,301.0,172.0,104.0,93.57142857142857,141.14285714285714,161.17857142857142
2010-09-03,163,4,3,9,3,35,0,417.0,51.0,115.0,92.0,110.14285714285714,158.64285714285714,172.35714285714286
2010-09-04,0,5,4,9,3,35,1,163.0,0.0,0.0,0.0,126.14285714285714,162.07142857142858,174.89285714285714
2010-09-05,97,6,5,9,3,35,1,0.0,117.0,385.0,109.0,126.14285714285714,162.07142857142858,174.89285714285714
2010-09-06,205,0,6,9,3,36,0,97.0,0.0,194.0,75.0,123.28571428571429,141.5,174.46428571428572
2010-09-07,104,1,7,9,3,36,0,205.0,79.0,189.0,603.0,152.57142857142858,142.28571428571428,179.10714285714286
2010-09-08,71,2,8,9,3,36,0,104.0,107.0,266.0,128.0,156.14285714285714,136.21428571428572,161.28571428571428
2010-09-09,124,3,9,9,3,36,0,71.0,417.0,301.0,199.0,151.0,122.28571428571429,159.25
2010-09-10,169,4,10,9,3,36,0,124.0,163.0,51.0,156.0,109.14285714285714,109.64285714285714,156.57142857142858
2010-09-11,0,5,11,9,3,36,1,169.0,0.0,0.0,0.0,110.0,118.07142857142857,157.03571428571428
2010-09-12,239,6,12,9,3,36,1,0.0,97.0,117.0,57.0,110.0,118.07142857142857,157.03571428571428
2010-09-13,494,0,13,9,3,37,0,239.0,205.0,0.0,505.0,130.28571428571428,126.78571428571429,163.53571428571428
2010-09-14,247,1,14,9,3,37,0,494.0,104.0,79.0,247.0,171.57142857142858,162.07142857142858,163.14285714285714
2010-09-15,86,2,15,9,3,37,0,247.0,71.0,107.0,262.0,192.0,174.07142857142858,163.14285714285714
2010-09-16,31,3,16,9,3,37,0,86.0,124.0,417.0,172.0,194.14285714285714,172.57142857142858,156.85714285714286
2010-09-17,131,4,17,9,3,37,0,31.0,169.0,163.0,115.0,180.85714285714286,145.0,151.82142857142858
2010-09-18,0,5,18,9,3,37,1,131.0,0.0,0.0,0.0,175.42857142857142,142.71428571428572,152.39285714285714
2010-09-19,59,6,19,9,3,37,1,0.0,239.0,97.0,385.0,175.42857142857142,142.71428571428572,152.39285714285714
2010-09-20,109,0,20,9,3,38,0,59.0,494.0,205.0,194.0,149.71428571428572,140.0,140.75
2010-09-21,173,1,21,9,3,38,0,109.0,247.0,104.0,189.0,94.71428571428571,133.14285714285714,137.71428571428572
2010-09-22,151,2,22,9,3,38,0,173.0,86.0,71.0,266.0,84.14285714285714,138.07142857142858,137.14285714285714
2010-09-23,300,3,23,9,3,38,0,151.0,31.0,124.0,301.0,93.42857142857143,143.78571428571428,133.03571428571428
2010-09-24,266,4,24,9,3,38,0,300.0,131.0,169.0,51.0,131.85714285714286,156.35714285714286,133.0
2010-09-25,0,5,25,9,3,38,1,266.0,0.0,0.0,0.0,151.14285714285714,163.28571428571428,140.67857142857142
2010-09-26,86,6,26,9,3,38,1,0.0,59.0,239.0,117.0,151.14285714285714,163.28571428571428,140.67857142857142
2010-09-27,128,0,27,9,3,39,0,86.0,109.0,494.0,0.0,155.0,152.35714285714286,139.57142857142858
2010-09-28,297,1,28,9,3,39,0,128.0,173.0,247.0,79.0,157.71428571428572,126.21428571428571,144.14285714285714
2010-09-29,110,2,29,9,3,39,0,297.0,151.0,86.0,107.0,175.42857142857142,129.78571428571428,151.92857142857142
2010-09-30,24,3,30,9,3,39,0,110.0,300.0,31.0,417.0,169.57142857142858,131.5,152.03571428571428
2010-10-01,245,4,1,10,4,39,0,24.0,266.0,131.0,163.0,130.14285714285714,131.0,138.0
2010-10-02,0,5,2,10,4,39,1,245.0,0.0,0.0,0.0,127.14285714285714,139.14285714285714,140.92857142857142
2010-10-03,94,6,3,10,4,39,1,0.0,86.0,59.0,97.0,127.14285714285714,139.14285714285714,140.92857142857142
2010-10-04,46,0,4,10,4,40,0,94.0,128.0,109.0,205.0,128.28571428571428,141.64285714285714,140.82142857142858
2010-10-05,349,1,5,10,4,40,0,46.0,297.0,173.0,104.0,116.57142857142857,137.14285714285714,135.14285714285714
2010-10-06,53,2,6,10,4,40,0,349.0,110.0,151.0,71.0,124.0,149.71428571428572,143.89285714285714
2010-10-07,80,3,7,10,4,40,0,53.0,24.0,300.0,124.0,115.85714285714286,142.71428571428572,143.25
2010-10-08,368,4,8,10,4,40,0,80.0,245.0,266.0,169.0,123.85714285714286,127.0,141.67857142857142
2010-10-09,0,5,9,10,4,40,1,368.0,0.0,0.0,0.0,141.42857142857142,134.28571428571428,148.78571428571428
2010-10-10,95,6,10,10,4,40,1,0.0,94.0,86.0,239.0,141.42857142857142,134.28571428571428,148.78571428571428
2010-10-11,192,0,11,10,4,41,0,95.0,46.0,128.0,494.0,141.57142857142858,134.92857142857142,143.64285714285714
2010-10-12,131,1,12,10,4,41,0,192.0,349.0,297.0,247.0,162.42857142857142,139.5,132.85714285714286
2010-10-13,97,2,13,10,4,41,0,131.0,53.0,110.0,86.0,131.28571428571428,127.64285714285714,128.71428571428572
2010-10-14,363,3,14,10,4,41,0,97.0,80.0,24.0,31.0,137.57142857142858,126.71428571428571,129.10714285714286
2010-10-15,114,4,15,10,4,41,0,363.0,368.0,245.0,131.0,178.0,150.92857142857142,140.96428571428572
2010-10-16,0,5,16,10,4,41,1,114.0,0.0,0.0,0.0,141.71428571428572,141.57142857142858,140.35714285714286
2010-10-17,101,6,17,10,4,41,1,0.0,95.0,94.0,59.0,141.71428571428572,141.57142857142858,140.35714285714286
2010-10-18,133,0,18,10,4,42,0,101.0,192.0,46.0,109.0,142.57142857142858,142.07142857142858,141.85714285714286
2010-10-19,88,1,19,10,4,42,0,133.0,131.0,349.0,173.0,134.14285714285714,148.28571428571428,142.71428571428572
2010-10-20,93,2,20,10,4,42,0,88.0,97.0,53.0,151.0,128.0,129.64285714285714,139.67857142857142
2010-10-21,230,3,21,10,4,42,0,93.0,363.0,80.0,300.0,127.42857142857143,132.5,137.60714285714286
2010-10-22,107,4,22,10,4,42,0,230.0,114.0,368.0,266.0,108.42857142857143,143.21428571428572,135.10714285714286
2010-10-23,0,5,23,10,4,42,1,107.0,0.0,0.0,0.0,107.42857142857143,124.57142857142857,129.42857142857142
2010-10-24,141,6,24,10,4,42,1,0.0,101.0,95.0,86.0,107.42857142857143,124.57142857142857,129.42857142857142
2010-10-25,472,0,25,10,4,43,0,141.0,133.0,192.0,128.0,113.14285714285714,127.85714285714286,131.39285714285714
2010-10-26,75,1,26,10,4,43,0,472.0,88.0,131.0,297.0,161.57142857142858,147.85714285714286,143.67857142857142
2010-10-27,170,2,27,10,4,43,0,75.0,93.0,97.0,110.0,159.71428571428572,143.85714285714286,135.75
2010-10-28,418,3,28,10,4,43,0,170.0,230.0,363.0,24.0,170.71428571428572,149.07142857142858,137.89285714285714
2010-10-29,169,4,29,10,4,43,0,418.0,107.0,114.0,245.0,197.57142857142858,153.0,151.96428571428572
2010-10-30,0,5,30,10,4,43,1,169.0,0.0,0.0,0.0,206.42857142857142,156.92857142857142,149.25
2010-10-31,156,6,31,10,4,43,1,0.0,141.0,101.0,94.0,206.42857142857142,156.92857142857142,149.25
2010-11-01,97,0,1,11,4,44,0,156.0,472.0,133.0,46.0,208.57142857142858,160.85714285714286,151.46428571428572
2010-11-02,191,1,2,11,4,44,0,97.0,75.0,88.0,349.0,155.0,158.28571428571428,153.28571428571428
2010-11-03,494,2,3,11,4,44,0,191.0,170.0,93.0,53.0,171.57142857142858,165.64285714285714,147.64285714285714
2010-11-04,251,3,4,11,4,44,0,494.0,418.0,230.0,80.0,217.85714285714286,194.28571428571428,163.39285714285714
2010-11-05,228,4,5,11,4,44,0,251.0,169.0,107.0,368.0,194.0,195.78571428571428,169.5
2010-11-06,0,5,6,11,4,44,1,228.0,0.0,0.0,0.0,202.42857142857142,204.42857142857142,164.5
2010-11-07,101,6,7,11,4,44,1,0.0,156.0,141.0,95.0,202.42857142857142,204.42857142857142,164.5
2010-11-08,111,0,8,11,4,45,0,101.0,97.0,472.0,192.0,194.57142857142858,201.57142857142858,164.71428571428572
2010-11-09,90,1,9,11,4,45,0,111.0,191.0,75.0,131.0,196.57142857142858,175.78571428571428,161.82142857142858
2010-11-10,924,2,10,11,4,45,0,90.0,494.0,170.0,97.0,182.14285714285714,176.85714285714286,160.35714285714286
2010-11-11,142,3,11,11,4,45,0,924.0,251.0,418.0,363.0,243.57142857142858,230.71428571428572,189.89285714285714
2010-11-12,195,4,12,11,4,45,0,142.0,228.0,169.0,114.0,228.0,211.0,182.0
2010-11-13,0,5,13,11,4,45,1,195.0,0.0,0.0,0.0,223.28571428571428,212.85714285714286,184.89285714285714
2010-11-14,146,6,14,11,4,45,1,0.0,101.0,156.0,101.0,223.28571428571428,212.85714285714286,184.89285714285714
2010-11-15,86,0,15,11,4,46,0,146.0,111.0,97.0,133.0,229.71428571428572,212.14285714285714,186.5
2010-11-16,140,1,16,11,4,46,0,86.0,90.0,191.0,88.0,226.14285714285714,211.35714285714286,184.82142857142858
2010-11-17,237,2,17,11,4,46,0,140.0,924.0,494.0,93.0,233.28571428571428,207.71428571428572,186.67857142857142
2010-11-18,201,3,18,11,4,46,0,237.0,142.0,251.0,230.0,135.14285714285714,189.35714285714286,191.82142857142858
2010-11-19,85,4,19,11,4,46,0,201.0,195.0,228.0,107.0,143.57142857142858,185.78571428571428,190.78571428571428
2010-11-20,0,5,20,11,4,46,1,85.0,0.0,0.0,0.0,127.85714285714286,175.57142857142858,190.0
2010-11-21,111,6,21,11,4,46,1,0.0,146.0,101.0,141.0,127.85714285714286,175.57142857142858,190.0
2010-11-22,242,0,22,11,4,47,0,111.0,86.0,111.0,472.0,122.85714285714286,176.28571428571428,188.92857142857142
2010-11-23,516,1,23,11,4,47,0,242.0,140.0,90.0,75.0,145.14285714285714,185.64285714285714,180.71428571428572
2010-11-24,225,2,24,11,4,47,0,516.0,237.0,924.0,170.0,198.85714285714286,216.07142857142858,196.46428571428572
2010-11-25,896,3,25,11,4,47,0,225.0,201.0,142.0,418.0,197.14285714285714,166.14285714285714,198.42857142857142
2010-11-26,106,4,26,11,4,47,0,896.0,85.0,195.0,169.0,296.42857142857144,220.0,215.5
2010-11-27,0,5,27,11,4,47,1,106.0,0.0,0.0,0.0,299.42857142857144,213.64285714285714,213.25
2010-11-28,127,6,28,11,4,47,1,0.0,111.0,146.0,156.0,299.42857142857144,213.64285714285714,213.25
2010-11-29,341,0,29,11,4,48,0,127.0,242.0,86.0,97.0,301.7142857142857,212.28571428571428,212.21428571428572
2010-11-30,246,1,30,11,4,48,0,341.0,516.0,140.0,191.0,315.85714285714283,230.5,220.92857142857142
2010-12-01,454,2,1,12,4,48,0,246.0,225.0,237.0,494.0,277.2857142857143,238.07142857142858,222.89285714285714
2010-12-02,309,3,2,12,4,48,0,454.0,896.0,201.0,251.0,310.0,253.57142857142858,221.46428571428572
2010-12-03,25,4,3,12,4,48,0,309.0,106.0,85.0,228.0,226.14285714285714,261.2857142857143,223.53571428571428
2010-12-04,0,5,4,12,4,48,1,25.0,0.0,0.0,0.0,214.57142857142858,257.0,216.28571428571428
2010-12-05,198,6,5,12,4,48,1,0.0,127.0,111.0,101.0,214.57142857142858,257.0,216.28571428571428
2010-12-06,161,0,6,12,4,49,0,198.0,341.0,242.0,111.0,224.71428571428572,263.2142857142857,219.75
2010-12-07,331,1,7,12,4,49,0,161.0,246.0,516.0,90.0,199.0,257.42857142857144,221.53571428571428
2010-12-08,151,2,8,12,4,49,0,331.0,454.0,225.0,924.0,211.14285714285714,244.21428571428572,230.14285714285714
2010-12-09,195,3,9,12,4,49,0,151.0,309.0,896.0,142.0,167.85714285714286,238.92857142857142,202.53571428571428
